1.300878400450068511e+03 1.024558440517816527e+00 4.999998369838469514e-02 -9.999999999000000000e+09
1.300889248608233856e+03 1.057014945633334868e+00 4.999998344345966267e-02 -9.999999999000000000e+09
1.300900096856862774e+03 1.003708269442353362e+00 4.999998318202011210e-02 -9.999999999000000000e+09
1.300910945195956629e+03 9.253484417878345969e-01 4.999998291384067511e-02 -9.999999999000000000e+09
1.300921793625515875e+03 1.070020161164378258e+00 4.999998263868610238e-02 -9.999999999000000000e+09
1.300932642145541195e+03 1.040558777867509832e+00 4.999998235631076399e-02 -9.999999999000000000e+09
1.300943490756033498e+03 1.015909999103623562e+00 4.999998206645812210e-02 -9.999999999000000000e+09
1.300954339456993694e+03 1.086178145183125832e+00 4.999998176886009255e-02 -9.999999999000000000e+09
1.300965188248421782e+03 1.045781201534954130e+00 4.999998146323643422e-02 -9.999999999000000000e+09
1.300976037130319355e+03 1.039965218224085497e+00 4.999998114929408294e-02 -9.999999999000000000e+09
1.300986886102687095e+03 1.041335001050565312e+00 4.999998082672644367e-02 -9.999999999000000000e+09
1.300997735165525228e+03 9.841265558702292360e-01 4.999998049521266197e-02 -9.999999999000000000e+09
1.301008584318834892e+03 9.909984941680658466e-01 4.999998015441671495e-02 9.969228960661874472e-01
1.301019433562616541e+03 1.016020542091899292e+00 4.999997980398668274e-02 9.969863990419255417e-01
1.301030282896871540e+03 1.093260859362826798e+00 4.999997944355374230e-02 9.970495355555056838e-01
1.301041132321600116e+03 9.873004879891501551e-01 4.999997907273118908e-02 9.971123055888182485e-01
1.301051981836803179e+03 1.000046773266657363e+00 4.999997869111345167e-02 9.971747091233169602e-01
1.301062831442481183e+03 1.005349970053545983e+00 4.999997829827488444e-02 9.972367461399915811e-01
1.301073681138635266e+03 1.043791967656562569e+00 4.999997789376862956e-02 9.972984166193410438e-01
1.301084530925266336e+03 1.058321303929617319e+00 4.999997747712528473e-02 9.973597205413429201e-01
1.301095380802374621e+03 1.038055563622817923e+00 4.999997704785159869e-02 9.974206578854214467e-01
1.301106230769961257e+03 9.087672552670715831e-01 4.999997660542890993e-02 9.974812286304137743e-01
1.301117080828026928e+03 1.009776679635715713e+00 4.999997614931159240e-02 9.975414327545333304e-01
1.301127930976572088e+03 1.024056298853901703e+00 4.999997567892539019e-02 9.976012702353301842e-01
1.301138781215598101e+03 1.052742897255517507e+00 4.999997519366555093e-02 9.976607410496490802e-01
1.301149631545105194e+03 9.129114635169965908e-01 4.999997469289487600e-02 9.977198451735833640e-01
1.301160481965094277e+03 9.693140688229712199e-01 4.999997417594159721e-02 9.977785825824262433e-01
1.301171332475566032e+03 9.332989970292229209e-01 4.999997364209711470e-02 9.978369532506184969e-01
1.301182183076521369e+03 9.094326813964359602e-01 4.999997309061352674e-02 9.978949571516915196e-01
1.301193033767961197e+03 1.029243702769323310e+00 4.999997252070099291e-02 9.979525942582050391e-01
1.301203884549885970e+03 9.906902692587215009e-01 4.999997193152488917e-02 9.980098645416823899e-01
1.301214735422296144e+03 1.056506864663423251e+00 4.999997132220267149e-02 9.980667679725373498e-01
1.301225586385193310e+03 1.000197002051258277e+00 4.999997069180060760e-02 9.981233045199986442e-01
1.301236437438577468e+03 1.014975000524194870e+00 4.999997003933013412e-02 9.981794741520251257e-01
1.301247288582449755e+03 1.010694112256903088e+00 4.999996936374390827e-02 9.982352768352149575e-01
1.301258139816810854e+03 9.407937990705061981e-01 4.999996866393161682e-02 9.982907125347080246e-01
1.301268991141661672e+03 9.895338555405549519e-01 4.999996793871534090e-02 9.983457812140785759e-01
1.301279842557002894e+03 1.029897809590487601e+00 4.999996718684452529e-02 9.984004828352179839e-01
1.301290694062834746e+03 1.027456277953016084e+00 4.999996640699063549e-02 9.984548173582115105e-01
1.301301545659158592e+03 1.019183345280011865e+00 4.999996559774110699e-02 9.985087847411986406e-01
1.301312397345975114e+03 1.021594693419122901e+00 4.999996475759297537e-02 9.985623849402245344e-01
1.301323249123284995e+03 9.367587764011464646e-01 4.999996388494577088e-02 9.986156179090759366e-01
1.301334100991088690e+03 9.679158925103603650e-01 4.999996297809389950e-02 9.986684835991029852e-01
1.301344952949387334e+03 1.032475213989232588e+00 4.999996203521819144e-02 9.987209819590245896e-01
1.301355804998181839e+03 9.895208755267311806e-01 4.999996105437663069e-02 9.987731129347139358e-01
1.301366657137472430e+03 9.663330326112629098e-01 4.999996003349440471e-02 9.988248764689653392e-01
1.301377509367260018e+03 9.120600386383616032e-01 4.999995897035268422e-02 9.988762725012365618e-01
1.301388361687545739e+03 1.027482766719734153e+00 4.999995786257659114e-02 9.989273009673675929e-01
1.301399214098330049e+03 9.133787217801572211e-01 4.999995670762168165e-02 9.989779617992686767e-01
1.301410066599613401e+03 1.000726569933654497e+00 4.999995550275934675e-02 9.990282549245794730e-01
1.301420919191397161e+03 9.486075502250312930e-01 4.999995424506040870e-02 9.990781802662911382e-01
1.301431771873681782e+03 9.613480944768543202e-01 4.999995293137727420e-02 9.991277377423286588e-01
1.301442624646467721e+03 9.740742700531896947e-01 4.999995155832399896e-02 9.991769272650912193e-01
1.301453477509756567e+03 9.998385573224218836e-01 4.999995012225430524e-02 9.992257487409389460e-01
1.301464330463548322e+03 9.342480374104520369e-01 4.999994861923712230e-02 9.992742020696272487e-01
1.301475183507843894e+03 1.001290275900496018e+00 4.999994704502949000e-02 9.993222871436755472e-01
1.301486036642643967e+03 1.033818556375329267e+00 4.999994539504629132e-02 9.993700038476656111e-01
1.301496889867949676e+03 9.420032932363768818e-01 4.999994366432661957e-02 9.994173520574599623e-01
1.301507743183761477e+03 1.068023104834232795e+00 4.999994184749611409e-02 9.994643316393256871e-01
1.301518596590080278e+03 1.054953567822616511e+00 4.999993993872486886e-02 9.995109424489563299e-01
1.301529450086906763e+03 9.967555564659748013e-01 4.999993793168023420e-02 9.995571843303757698e-01
1.301540303674241613e+03 1.043750535283637371e+00 4.999993581947378279e-02 9.996030571147048738e-01
1.301551157352085283e+03 9.970359381614926075e-01 4.999993359460171843e-02 9.996485606187748285e-01
1.301562011120439365e+03 1.058657854542524923e+00 4.999993124887753410e-02 9.996936946435622806e-01
1.301572864979303858e+03 1.088436320472608410e+00 4.999992877335603797e-02 9.997384589724211956e-01
1.301583718928679900e+03 9.973359562013581758e-01 4.999992615824720016e-02 9.997828533690783503e-01
1.301594572968568173e+03 1.067844733541507996e+00 4.999992339281847387e-02 9.998268775753595961e-01
1.301605427098969358e+03 9.186135659245464602e-01 4.999992046528352330e-02 9.998705313086011515e-01
1.301616281319884365e+03 9.516390270680432639e-01 4.999991736267541537e-02 9.999138142586952993e-01
1.301627135631313649e+03 9.605186317398320961e-01 4.999991407070154131e-02 9.999567260847121997e-01
1.301637990033258120e+03 1.047546495023143676e+00 4.999991057357726365e-02 9.999992664110255447e-01
1.301648844525718687e+03 9.704265371158117270e-01 4.999990685383471495e-02 1.000041434822856123e+00
1.301659699108696032e+03 1.012659089702896198e+00 4.999990289210216876e-02 1.000083230861131156e+00
1.301670553782190837e+03 1.015430095831127311e+00 4.999989866684914630e-02 1.000124654016536718e+00
1.301681408546203784e+03 1.033601690667096396e+00 4.999989415409035465e-02 1.000165703722619037e+00
1.301692263400735555e+03 8.652354553134065096e-01 4.999988932704130945e-02 1.000206379347744923e+00
1.301703118345787288e+03 1.048411545235224285e+00 4.999988415571598316e-02 1.000246680185714609e+00
1.301713973381359665e+03 1.036691632813594666e+00 4.999987860645521698e-02 1.000286605444748789e+00
1.301724828507453140e+03 1.113838523141908565e+00 4.999987264137176202e-02 1.000326154234528531e+00
1.301735683724068622e+03 9.595062672041629881e-01 4.999986621769481054e-02 1.000365325550879092e+00
1.301746539031206567e+03 1.017781296530383628e+00 4.999985928699241661e-02 1.000404118257591124e+00
1.301757394428868565e+03 9.905767395858517954e-01 4.999985179424502879e-02 1.000442531064755780e+00
1.301768249917054618e+03 9.946865345446668227e-01 4.999984367673680069e-02 1.000480562502818582e+00
1.301779105495765634e+03 9.762074462636690653e-01 4.999983486272191469e-02 1.000518210891357729e+00
1.301789961165002524e+03 1.006348263478573424e+00 4.999982526981244096e-02 1.000555474301318970e+00
1.301800816924765741e+03 1.100347867517180500e+00 4.999981480301870368e-02 1.000592350509082351e+00
1.301811672775056422e+03 1.057792935426276060e+00 4.999980335235363477e-02 1.000628836940271160e+00
1.301822528715875251e+03 1.033299529984391452e+00 4.999979078988585346e-02 1.000664930600583924e+00
1.301833384747222681e+03 9.214773669314368920e-01 4.999977696609128608e-02 1.000700627990092961e+00
1.301844240869099622e+03 9.423173650908613919e-01 4.999976170530417985e-02 1.000735924996301929e+00
1.301855097081506983e+03 1.063838474217505548e+00 4.999974480000331234e-02 1.000770816759695148e+00
1.301865953384445447e+03 1.011451857674507515e+00 4.999972600357710517e-02 1.000805297503323921e+00
1.301876809777915469e+03 1.035827568815805177e+00 4.999970502108332104e-02 1.000839360314925708e+00
1.301887666261918412e+03 9.424619440833335027e-01 4.999968149733763356e-02 1.000872996865714182e+00
1.301898522836454731e+03 8.738181217203689899e-01 4.999965500140284708e-02 1.000906197043715196e+00
1.301909379501525109e+03 1.028929090112777001e+00 4.999962500616896011e-02 1.000938948470330825e+00
1.301920236257130000e+03 1.029429306082995543e+00 4.999959086114597051e-02 1.000971235855155461e+00
1.301931093103270541e+03 1.071241812676118288e+00 4.999955175573411043e-02 1.001003040123337184e+00
1.301941950039947642e+03 1.043376742114221933e+00 4.999950666891345846e-02 1.001034337217734382e+00
1.301952807067161984e+03 1.003995020868140742e+00 4.999945429921114765e-02 1.001065096427408818e+00
1.301963664184914023e+03 1.037187378071476207e+00 4.999939296543900319e-02 1.001095278011717271e+00
1.301974521393204668e+03 8.764657429622683127e-01 4.999932046310379130e-02 1.001124829751839362e+00
1.301985378692034601e+03 1.058003755592515027e+00 4.999923385180275737e-02 1.001153681824236363e+00
1.301996236081404732e+03 9.557508283901675616e-01 4.999912913183564289e-02 1.001181738964097789e+00
1.302007093561315742e+03 1.014773122202069722e+00 4.999900073639111653e-02 1.001208868078481862e+00
1.302017951131768314e+03 1.059891498187666148e+00 4.999884070120444446e-02 1.001234877712447124e+00
1.302028808792763357e+03 9.991145944158038583e-01 4.999863719432401377e-02 1.001259479041742839e+00
1.302039666544301326e+03 9.565118227632821712e-01 4.999837085397474540e-02 1.001282155677502672e+00
1.302050524386383586e+03 1.021907360212360949e+00 4.999799268951461012e-02 1.001301163630537339e+00
1.302061382319010363e+03 1.057875697528608772e+00 4.999720982563427008e-02 1.001304334481778691e+00
1.302072240342182340e+03 9.136618541617449463e-01 4.999363794477410666e-02 1.001199295557703817e+00
1.302083098455900881e+03 1.045018657359616077e+00 4.997075991580574722e-02 1.000416045296947498e+00
1.302093956660166214e+03 9.818878148638110481e-01 4.984237562795186538e-02 9.963051786342920213e-01
1.302104814954979020e+03 9.539732685728423700e-01 4.928759742268992022e-02 9.800258916724358116e-01
1.302115673340340436e+03 9.329811355980108800e-01 4.751409406273256891e-02 9.318642229650502262e-01
1.302126531816250917e+03 8.174048491973734398e-01 4.343186607292888468e-02 8.271241185643789517e-01
1.302137390382711374e+03 6.512033866283728489e-01 3.686427692386602673e-02 6.622928517333075416e-01
1.302148249039722714e+03 4.665992178642621169e-01 2.981122214321238473e-02 4.785797753429870127e-01
1.302159107787285166e+03 3.627846791775827251e-01 2.519312774414224007e-02 3.439399189093422793e-01
1.302169966625399866e+03 3.234037954724859887e-01 2.401404209740207532e-02 3.094284484755804310e-01
1.302180825554067951e+03 3.557752280808708090e-01 2.610401929098821877e-02 3.873571687952249709e-01
1.302191684573289422e+03 5.544972426237815277e-01 3.159452499162895139e-02 5.493686233596030144e-01
1.302202543683065414e+03 7.568055391660933884e-01 3.882264987105162046e-02 7.332530475583307616e-01
