1.300000000000000000e+03 6.326016628434500966e-01 3.621621556967918182e-02 6.588642339627914790e-01
1.300010840833093880e+03 8.410713470876547415e-01 4.543893542115906570e-02 8.903442211513800109e-01
1.300021681756590624e+03 9.727541682918340316e-01 4.914997958043071380e-02 9.797279962747612592e-01
1.300032522770491141e+03 9.775892407169199938e-01 4.991358866287198132e-02 9.979422706099260187e-01
1.300043363874795659e+03 1.062488628596085061e+00 4.999531571952356424e-02 9.998884912056696939e-01
1.300054205069505542e+03 9.954219996860731445e-01 4.999986076446366612e-02 9.999967075532870675e-01
1.300065046354620790e+03 1.075771495470971839e+00 4.999999118464840825e-02 9.999998127965861183e-01
1.300075887730143222e+03 9.354028811281875910e-01 4.999999303599423489e-02 9.999998568762489271e-01
1.300086729196072611e+03 1.060444136044199626e+00 4.999999298160642813e-02 9.999998555813011114e-01
1.300097570752410320e+03 9.467745686040908160e-01 4.999999292013457275e-02 9.999998541176855493e-01
1.300108412399156805e+03 1.047252751145060001e+00 4.999999285770610757e-02 9.999998526312934288e-01
1.300119254136312748e+03 9.912093114837379204e-01 4.999999279430086124e-02 9.999998511216448005e-01
1.300130095963879057e+03 1.072667395880782415e+00 4.999999272989819055e-02 9.999998495882478355e-01
1.300140937881856871e+03 1.044543155857030170e+00 4.999999266447682778e-02 9.999998480305963833e-01
1.300151779890245962e+03 1.068603613592941537e+00 4.999999259801499868e-02 9.999998464481718585e-01
1.300162621989048148e+03 1.010402097597793425e+00 4.999999253049029063e-02 9.999998448404406881e-01
1.300173464178263202e+03 1.048221314951583105e+00 4.999999246187972202e-02 9.999998432068556431e-01
1.300184306457892944e+03 9.925401289998639909e-01 4.999999239215964508e-02 9.999998415468537294e-01
1.300195148827937373e+03 8.977007692422447338e-01 4.999999232130579452e-02 9.999998398598574090e-01
1.300205991288397172e+03 9.646115662615273312e-01 4.999999224929321806e-02 9.999998381452721574e-01
1.300216833839273704e+03 9.870777759963117459e-01 4.999999217609626956e-02 9.999998364024877961e-01
1.300227676480567197e+03 1.043973977376670081e+00 4.999999210168860203e-02 9.999998346308766051e-01
1.300238519212278561e+03 1.049790825812853434e+00 4.999999202604310522e-02 9.999998328297934336e-01
1.300249362034408705e+03 1.035642253611608776e+00 4.999999194913193334e-02 9.999998309985749234e-01
1.300260204946958083e+03 9.872790001418864092e-01 4.999999187092639408e-02 9.999998291365382874e-01
1.300271047949928061e+03 9.666565833822353682e-01 4.999999179139703875e-02 9.999998272429821977e-01
1.300281891043318410e+03 1.015707136963084789e+00 4.999999171051353053e-02 9.999998253171844542e-01
1.300292734227130723e+03 9.783123086824311310e-01 4.999999162824467214e-02 9.999998233584020957e-01
1.300303577501365226e+03 1.012810973645065893e+00 4.999999154455836425e-02 9.999998213658708446e-01
1.300314420866023056e+03 1.061704854858372737e+00 4.999999145942153611e-02 9.999998193388035528e-01
1.300325264321104896e+03 1.041956300206240638e+00 4.999999137280018713e-02 9.999998172763904236e-01
1.300336107866611201e+03 9.574765267195165519e-01 4.999999128465926895e-02 9.999998151777971245e-01
1.300346951502543106e+03 1.026477997571770828e+00 4.999999119496272015e-02 9.999998130421650089e-01
1.300357795228901296e+03 1.044033389046302940e+00 4.999999110367338989e-02 9.999998108686094511e-01
1.300368639045686223e+03 1.008676458080423055e+00 4.999999101075298935e-02 9.999998086562189581e-01
1.300379482952898798e+03 9.673090707681238909e-01 4.999999091616209174e-02 9.999998064040547252e-01
1.300390326950539929e+03 1.056373121631083878e+00 4.999999081986004901e-02 9.999998041111488600e-01
1.300401171038610300e+03 1.056224268158935109e+00 4.999999072180496412e-02 9.999998017765040492e-01
1.300412015217110593e+03 1.053035018634788544e+00 4.999999062195367022e-02 9.999997993990922263e-01
1.300422859486041716e+03 9.928998540050858468e-01 4.999999052026162655e-02 9.999997969778531282e-01
