1.213000000000000000e+03 6.644158827758770425e-01 4.455069593726143640e-03 6.586602038691269367e-01
1.213010115331186853e+03 8.912803443115321356e-01 5.951025704524281340e-03 8.900305505627666980e-01
1.213020230746726611e+03 9.734789635816555320e-01 6.533699409040405297e-03 9.795910366362168276e-01
1.213030346246619729e+03 1.006826387082065954e+00 6.653091113307259274e-03 9.979167466263385577e-01
1.213040461830866889e+03 1.012143716449080522e+00 6.665926161390580557e-03 9.998863679996805587e-01
1.213050577499469455e+03 9.933057817710491122e-01 6.666645325588280852e-03 9.999967258221631461e-01
1.213060693252426972e+03 1.008554338202617195e+00 6.666666165754334648e-03 9.999999238017271974e-01
1.213070809089741488e+03 9.921062000225435717e-01 6.666666473173805604e-03 9.999999709760705180e-01
1.213080925011412319e+03 9.970528091898942513e-01 6.666666472880235748e-03 9.999999709310215534e-01
1.213091041017441285e+03 1.003856977556832675e+00 6.666666471448712446e-03 9.999999707113504943e-01
1.213101157107828612e+03 1.005523385065455022e+00 6.666666470000887947e-03 9.999999704891779917e-01
1.213111273282574984e+03 9.937277368125954080e-01 6.666666468536514185e-03 9.999999702644657429e-01
1.213121389541681083e+03 9.911011730617333981e-01 6.666666467055336158e-03 9.999999700371751121e-01
1.213131505885148044e+03 9.866895365321328715e-01 6.666666465557096258e-03 9.999999698072661314e-01
1.213141622312975642e+03 9.964739038940206850e-01 6.666666464041532542e-03 9.999999695746988326e-01
1.213151738825165694e+03 9.962874416820847179e-01 6.666666462508373525e-03 9.999999693394314715e-01
1.213161855421717974e+03 9.967943108295271859e-01 6.666666460957348592e-03 9.999999691014224146e-01
1.213171972102633845e+03 9.966723656846906421e-01 6.666666459388174981e-03 9.999999688606286963e-01
1.213182088867913762e+03 9.939516976655905500e-01 6.666666457800571668e-03 9.999999686170066848e-01
1.213192205717558409e+03 9.964456512393849996e-01 6.666666456194247220e-03 9.999999683705118603e-01
1.213202322651568466e+03 1.002347599329042716e+00 6.666666454568904131e-03 9.999999681210984814e-01
