1.300000000000000000e+03 6.616636838532024001e-01 4.256305116679679618e-02 6.588642339627912570e-01
1.300010840833093880e+03 7.396802436869669428e-01 5.064282680346895299e-02 8.903442211513798998e-01
1.300021681756590624e+03 8.355804098424721715e-01 5.399740315232434001e-02 9.797279962747612592e-01
1.300032522770491141e+03 1.061625731979038756e+00 5.469337608563099723e-02 9.979422706099260187e-01
1.300043363874795659e+03 1.003784348077548350e+00 5.476797100799636608e-02 9.998884912056699159e-01
1.300054205069505542e+03 9.196477598003327536e-01 5.477212001469034669e-02 9.999967075532870675e-01
1.300065046354620790e+03 8.939594070931875525e-01 5.477223907147495824e-02 9.999998127965860073e-01
1.300075887730143222e+03 1.083628367837395912e+00 5.477224076151496202e-02 9.999998568762487050e-01
1.300086729196072611e+03 1.054204666099922472e+00 5.477224071186591325e-02 9.999998555813011114e-01
1.300097570752410320e+03 1.007060852285914798e+00 5.477224065575004436e-02 9.999998541176857714e-01
1.300108412399156805e+03 1.002213713508395054e+00 5.477224059876089485e-02 9.999998526312934288e-01
1.300119254136312748e+03 1.054704751139576402e+00 5.477224054088008359e-02 9.999998511216448005e-01
1.300130095963879057e+03 1.007993316445116250e+00 5.477224048208873680e-02 9.999998495882476135e-01
1.300140937881856871e+03 1.084881188098098415e+00 5.477224042236748108e-02 9.999998480305963833e-01
1.300151779890245962e+03 1.006968528785268324e+00 5.477224036169640181e-02 9.999998464481718585e-01
1.300162621989048148e+03 9.798780649321497949e-01 5.477224030005505701e-02 9.999998448404407991e-01
1.300173464178263202e+03 9.658728914917045216e-01 5.477224023742244957e-02 9.999998432068556431e-01
1.300184306457892944e+03 9.850686755021783592e-01 5.477224017377701343e-02 9.999998415468539514e-01
1.300195148827937373e+03 1.086664208790493857e+00 5.477224010909657881e-02 9.999998398598574090e-01
1.300205991288397172e+03 1.107589984936538041e+00 5.477224004335838614e-02 9.999998381452723795e-01
1.300216833839273704e+03 9.318879524072340992e-01 5.477223997653902360e-02 9.999998364024881292e-01
1.300227676480567197e+03 9.079705908994961661e-01 5.477223990861441322e-02 9.999998346308768271e-01
1.300238519212278561e+03 1.012496423970149495e+00 5.477223983955983172e-02 9.999998328297936556e-01
1.300249362034408705e+03 1.025128971853464632e+00 5.477223976934982724e-02 9.999998309985747014e-01
1.300260204946958083e+03 1.056516740229116014e+00 5.477223969795826791e-02 9.999998291365382874e-01
1.300271047949928061e+03 1.032752222694006683e+00 5.477223962535821694e-02 9.999998272429821977e-01
1.300281891043318410e+03 9.557049886645772041e-01 5.477223955152200896e-02 9.999998253171844542e-01
1.300292734227130723e+03 1.032388640526453072e+00 5.477223947642115981e-02 9.999998233584023177e-01
1.300303577501365226e+03 9.932743211860527444e-01 5.477223940002633878e-02 9.999998213658708446e-01
1.300314420866023056e+03 9.941754894278721499e-01 5.477223932230739639e-02 9.999998193388035528e-01
1.300325264321104896e+03 9.851284309742915912e-01 5.477223924323327414e-02 9.999998172763904236e-01
1.300336107866611201e+03 9.912053882325672083e-01 5.477223916277199067e-02 9.999998151777973465e-01
1.300346951502543106e+03 9.384931582186143428e-01 5.477223908089060012e-02 9.999998130421650089e-01
1.300357795228901296e+03 1.015125052241177883e+00 5.477223899755521291e-02 9.999998108686094511e-01
1.300368639045686223e+03 9.834870881721573532e-01 5.477223891273087092e-02 9.999998086562189581e-01
1.300379482952898798e+03 1.002720203568369106e+00 5.477223882638156821e-02 9.999998064040545032e-01
1.300390326950539929e+03 1.034672085472502223e+00 5.477223873847021640e-02 9.999998041111485270e-01
1.300401171038610300e+03 9.318530952762279496e-01 5.477223864895858219e-02 9.999998017765040492e-01
1.300412015217110593e+03 1.025586996442245269e+00 5.477223855780723183e-02 9.999997993990922263e-01
1.300422859486041716e+03 1.099219333267797305e+00 5.477223846497550341e-02 9.999997969778531282e-01
1.300433703845404125e+03 9.746802463441085473e-01 5.477223837042149990e-02 9.999997945116932963e-01
1.300444548295198729e+03 9.748152487632648633e-01 5.477223827410196422e-02 9.999997919994848550e-01
1.300455392835426437e+03 9.987132612862756886e-01 5.477223817597230010e-02 9.999997894400646237e-01
1.300466237466087932e+03 9.978774671714896183e-01 5.477223807598644023e-02 9.999997868322310079e-01
1.300477082187183896e+03 9.304836432802886526e-01 5.477223797409689482e-02 9.999997841747454430e-01
1.300487926998715238e+03 1.011724399313974843e+00 5.477223787025459895e-02 9.999997814663281748e-01
1.300498771900682186e+03 9.925673809604041997e-01 5.477223776440891256e-02 9.999997787056585929e-01
1.300509616893086331e+03 1.038743801420135338e+00 5.477223765650751641e-02 9.999997758913717893e-01
1.300520461975927446e+03 1.012884366336241015e+00 5.477223754649637733e-02 9.999997730220586689e-01
1.300531307149207350e+03 9.759278753689977215e-01 5.477223743431968578e-02 9.999997700962633962e-01
1.300542152412926043e+03 9.416918749136214961e-01 5.477223731991973793e-02 9.999997671124812859e-01
1.300552997767084435e+03 9.428486581179815751e-01 5.477223720323690093e-02 9.999997640691568046e-01
1.300563843211683206e+03 1.000807167221325900e+00 5.477223708420952270e-02 9.999997609646819052e-01
1.300574688746723496e+03 9.952158312394124851e-01 5.477223696277384868e-02 9.999997577973935847e-01
1.300585534372205530e+03 9.233265413354408979e-01 5.477223683886391081e-02 9.999997545655718856e-01
1.300596380088130672e+03 9.719759797147329294e-01 5.477223671241150671e-02 9.999997512674372313e-01
1.300607225894499152e+03 1.098166914807214845e+00 5.477223658334602618e-02 9.999997479011482060e-01
1.300618071791312104e+03 9.154872387486631125e-01 5.477223645159438187e-02 9.999997444647986677e-01
1.300628917778569985e+03 9.574834696067932027e-01 5.477223631708090512e-02 9.999997409564148620e-01
1.300639763856273703e+03 9.009233660232317531e-01 5.477223617972725583e-02 9.999997373739535345e-01
1.300650610024423941e+03 1.013191937616223726e+00 5.477223603945226282e-02 9.999997337152978227e-01
1.300661456283021380e+03 1.060078797689418373e+00 5.477223589617181282e-02 9.999997299782537041e-01
